performance_id,campaign_id,date_id,impressions,clicks,conversions,spend,ctr,cpc,cpm,created_at,revenue,roas,cvr,creative_id,audience_id
1976,71,1976,1160,0,0,2166.85,0.0,,1867.97,2026-05-24 18:26:42,0,0.0,,3,4
1977,124,1977,1160,0,0,2166.85,0.0,,1867.97,2026-05-24 18:26:42,0,0.0,,2,1
1978,18,1978,10,2,0,18.55,20.0,9.28,1855.0,2026-05-24 18:26:42,0,0.0,0.0,1,3
1979,71,1979,10,2,0,18.55,20.0,9.28,1855.0,2026-05-24 18:26:42,0,0.0,0.0,3,4
1980,124,1980,10,2,0,18.55,20.0,9.28,1855.0,2026-05-24 18:26:42,0,0.0,0.0,2,1
1981,19,1981,16,0,0,22.02,0.0,,1376.25,2026-05-24 18:26:42,0,0.0,,2,4
1982,72,1982,16,0,0,22.02,0.0,,1376.25,2026-05-24 18:26:42,0,0.0,,1,1
1983,125,1983,16,0,0,22.02,0.0,,1376.25,2026-05-24 18:26:42,0,0.0,,3,2
1984,34,1984,48,300,0,26.56,625.0,0.09,553.33,2026-05-24 18:26:42,0,0.0,0.0,2,3
1985,87,1985,48,300,0,26.56,625.0,0.09,553.33,2026-05-24 18:26:42,0,0.0,0.0,1,4
1986,140,1986,48,300,0,26.56,625.0,0.09,553.33,2026-05-24 18:26:42,0,0.0,0.0,3,1
1987,19,1987,22,3,0,-28.87,13.64,-9.62,-1312.27,2026-05-24 18:26:42,0,0.0,0.0,2,4
1988,72,1988,22,3,0,-28.87,13.64,-9.62,-1312.27,2026-05-24 18:26:42,0,0.0,0.0,1,1
1989,125,1989,22,3,0,-28.87,13.64,-9.62,-1312.27,2026-05-24 18:26:42,0,0.0,0.0,3,2
1990,34,1990,32,2,0,34.68,6.25,17.34,1083.75,2026-05-24 18:26:42,0,0.0,0.0,2,3
1991,87,1991,32,2,0,34.68,6.25,17.34,1083.75,2026-05-24 18:26:42,0,0.0,0.0,1,4
1992,140,1992,32,2,0,34.68,6.25,17.34,1083.75,2026-05-24 18:26:42,0,0.0,0.0,3,1
1993,18,1993,29,2,0,49.434901,6.9,24.72,1704.65,2026-05-24 18:26:42,0,0.0,0.0,1,3
1994,71,1994,29,2,0,49.434901,6.9,24.72,1704.65,2026-05-24 18:26:42,0,0.0,0.0,3,4
1995,124,1995,29,2,0,49.434901,6.9,24.72,1704.65,2026-05-24 18:26:42,0,0.0,0.0,2,1
1996,18,1996,-4785,5,0,52.54,-0.1,10.51,-10.98,2026-05-24 18:26:42,0,0.0,0.0,1,3
1997,71,1997,-4785,5,0,52.54,-0.1,10.51,-10.98,2026-05-24 18:26:42,0,0.0,0.0,3,4
1998,124,1998,-4785,5,0,52.54,-0.1,10.51,-10.98,2026-05-24 18:26:42,0,0.0,0.0,2,1
1999,18,1999,38,3,0,59.57,7.89,19.86,1567.63,2026-05-24 18:26:42,0,0.0,0.0,1,3
2000,71,2000,38,3,0,59.57,7.89,19.86,1567.63,2026-05-24 18:26:42,0,0.0,0.0,3,4
2001,124,2001,38,3,0,59.57,7.89,19.86,1567.63,2026-05-24 18:26:42,0,0.0,0.0,2,1
2002,21,2002,94,3,0,-61.03,3.19,-20.34,-649.26,2026-05-24 18:26:42,0,0.0,0.0,1,2
2003,74,2003,94,3,0,-61.03,3.19,-20.34,-649.26,2026-05-24 18:26:42,0,0.0,0.0,3,3
2004,127,2004,94,3,0,-61.03,3.19,-20.34,-649.26,2026-05-24 18:26:42,0,0.0,0.0,2,4
2005,19,2005,61,4,0,62.2,6.56,15.55,1019.67,2026-05-24 18:26:42,0,0.0,0.0,2,4
2006,72,2006,61,4,0,62.2,6.56,15.55,1019.67,2026-05-24 18:26:42,0,0.0,0.0,1,1
2007,125,2007,61,4,0,62.2,6.56,15.55,1019.67,2026-05-24 18:26:42,0,0.0,0.0,3,2
2008,18,2008,79,6,0,62.51,7.59,10.42,791.27,2026-05-24 18:26:42,0,0.0,0.0,1,3
2009,71,2009,79,6,0,62.51,7.59,10.42,791.27,2026-05-24 18:26:42,0,0.0,0.0,3,4
2010,124,2010,79,6,0,62.51,7.59,10.42,791.27,2026-05-24 18:26:42,0,0.0,0.0,2,1
2011,17,2011,146,1,0,63.67,0.68,63.67,436.1,2026-05-24 18:26:42,0,0.0,0.0,3,2
2012,70,2012,146,1,0,63.67,0.68,63.67,436.1,2026-05-24 18:26:42,0,0.0,0.0,2,3
2013,123,2013,146,1,0,63.67,0.68,63.67,436.1,2026-05-24 18:26:42,0,0.0,0.0,1,4
2014,34,2014,118,2,0,9686.65,1.69,4843.32,82090.25,2026-05-24 18:26:42,0,0.0,0.0,2,3
2015,87,2015,118,2,0,9686.65,1.69,4843.32,82090.25,2026-05-24 18:26:42,0,0.0,0.0,1,4
2016,140,2016,118,2,0,9686.65,1.69,4843.32,82090.25,2026-05-24 18:26:42,0,0.0,0.0,3,1
2017,19,2017,95,900,0,67.46,947.37,0.07,710.11,2026-05-24 18:26:42,0,0.0,0.0,2,4
2018,72,2018,95,900,0,67.46,947.37,0.07,710.11,2026-05-24 18:26:42,0,0.0,0.0,1,1
2019,125,2019,95,900,0,67.46,947.37,0.07,710.11,2026-05-24 18:26:42,0,0.0,0.0,3,2
2020,38,2020,100,6,0,68.94,6.0,11.49,689.4,2026-05-24 18:26:42,0,0.0,0.0,3,3
2021,91,2021,100,6,0,68.94,6.0,11.49,689.4,2026-05-24 18:26:42,0,0.0,0.0,2,4
2022,144,2022,100,6,0,68.94,6.0,11.49,689.4,2026-05-24 18:26:42,0,0.0,0.0,1,1
2023,17,2023,149,-3,0,69.01,-2.01,-23.0,463.15,2026-05-24 18:26:42,0,0.0,0.0,3,2
2024,70,2024,149,-3,0,69.01,-2.01,-23.0,463.15,2026-05-24 18:26:42,0,0.0,0.0,2,3
2025,123,2025,149,-3,0,69.01,-2.01,-23.0,463.15,2026-05-24 18:26:42,0,0.0,0.0,1,4
2026,18,2026,45,2,0,69.32,4.44,34.66,1540.44,2026-05-24 18:26:42,0,0.0,0.0,1,3
2027,71,2027,45,2,0,69.32,4.44,34.66,1540.44,2026-05-24 18:26:42,0,0.0,0.0,3,4
2028,124,2028,45,2,0,69.32,4.44,34.66,1540.44,2026-05-24 18:26:42,0,0.0,0.0,2,1
2029,21,2029,131,400,0,69.49,305.34,0.17,530.46,2026-05-24 18:26:42,0,0.0,0.0,1,2
2030,74,2030,131,400,0,69.49,305.34,0.17,530.46,2026-05-24 18:26:42,0,0.0,0.0,3,3
2031,127,2031,131,400,0,69.49,305.34,0.17,530.46,2026-05-24 18:26:42,0,0.0,0.0,2,4
2032,18,2032,59,0,0,70.9,0.0,,1201.69,2026-05-24 18:26:42,0,0.0,,1,3
2033,71,2033,59,0,0,70.9,0.0,,1201.69,2026-05-24 18:26:42,0,0.0,,3,4
2034,124,2034,59,0,0,70.9,0.0,,1201.69,2026-05-24 18:26:42,0,0.0,,2,1
2035,1,2035,158,900,0,80.76,569.62,0.09,511.14,2026-05-24 18:26:42,0,0.0,0.0,2,2
2036,54,2036,158,900,0,80.76,569.62,0.09,511.14,2026-05-24 18:26:42,0,0.0,0.0,1,3
2037,107,2037,158,900,0,80.76,569.62,0.09,511.14,2026-05-24 18:26:42,0,0.0,0.0,3,4
2038,19,2038,84,1,0,12594.91,1.19,12594.91,149939.4,2026-05-24 18:26:42,0,0.0,0.0,2,4
2039,72,2039,84,1,0,12594.91,1.19,12594.91,149939.4,2026-05-24 18:26:42,0,0.0,0.0,1,1
2040,125,2040,84,1,0,12594.91,1.19,12594.91,149939.4,2026-05-24 18:26:42,0,0.0,0.0,3,2
2041,19,2041,-15370,1,0,86.61,-0.01,86.61,-5.64,2026-05-24 18:26:42,0,0.0,0.0,2,4
2042,72,2042,-15370,1,0,86.61,-0.01,86.61,-5.64,2026-05-24 18:26:42,0,0.0,0.0,1,1
2043,125,2043,-15370,1,0,86.61,-0.01,86.61,-5.64,2026-05-24 18:26:42,0,0.0,0.0,3,2
2044,18,2044,131,500,0,87.32,381.68,0.17,666.56,2026-05-24 18:26:42,0,0.0,0.0,1,3
2045,71,2045,131,500,0,87.32,381.68,0.17,666.56,2026-05-24 18:26:42,0,0.0,0.0,3,4
2046,124,2046,131,500,0,87.32,381.68,0.17,666.56,2026-05-24 18:26:42,0,0.0,0.0,2,1
2047,34,2047,113,3,0,88.91,2.65,29.64,786.81,2026-05-24 18:26:42,0,0.0,0.0,2,3
2048,87,2048,113,3,0,88.91,2.65,29.64,786.81,2026-05-24 18:26:42,0,0.0,0.0,1,4
2049,140,2049,113,3,0,88.91,2.65,29.64,786.81,2026-05-24 18:26:42,0,0.0,0.0,3,1
2050,19,2050,138,2,0,91.68,1.45,45.84,664.35,2026-05-24 18:26:42,0,0.0,0.0,2,4
2051,72,2051,138,2,0,91.68,1.45,45.84,664.35,2026-05-24 18:26:42,0,0.0,0.0,1,1
2052,125,2052,138,2,0,91.68,1.45,45.84,664.35,2026-05-24 18:26:42,0,0.0,0.0,3,2
2053,34,2053,-117,3,0,95.85,-2.56,31.95,-819.23,2026-05-24 18:26:42,0,0.0,0.0,2,3
2054,87,2054,-117,3,0,95.85,-2.56,31.95,-819.23,2026-05-24 18:26:42,0,0.0,0.0,1,4
2055,140,2055,-117,3,0,95.85,-2.56,31.95,-819.23,2026-05-24 18:26:42,0,0.0,0.0,3,1
2056,34,2056,173,7,0,101.61,4.05,14.52,587.34,2026-05-24 18:26:42,0,0.0,0.0,2,3
2057,87,2057,173,7,0,101.61,4.05,14.52,587.34,2026-05-24 18:26:42,0,0.0,0.0,1,4
2058,140,2058,173,7,0,101.61,4.05,14.52,587.34,2026-05-24 18:26:42,0,0.0,0.0,3,1
2059,19,2059,134,6,0,15355.19,4.48,2559.2,114590.97,2026-05-24 18:26:42,0,0.0,0.0,2,4
2060,72,2060,134,6,0,15355.19,4.48,2559.2,114590.97,2026-05-24 18:26:42,0,0.0,0.0,1,1
2061,125,2061,134,6,0,15355.19,4.48,2559.2,114590.97,2026-05-24 18:26:42,0,0.0,0.0,3,2
2062,19,2062,117,0,0,104.079118,0.0,,889.57,2026-05-24 18:26:42,0,0.0,,2,4
2063,72,2063,117,0,0,104.079118,0.0,,889.57,2026-05-24 18:26:42,0,0.0,,1,1
2064,125,2064,117,0,0,104.079118,0.0,,889.57,2026-05-24 18:26:42,0,0.0,,3,2
2065,21,2065,160,600,0,105.54,375.0,0.18,659.63,2026-05-24 18:26:42,0,0.0,0.0,1,2
2066,74,2066,160,600,0,105.54,375.0,0.18,659.63,2026-05-24 18:26:42,0,0.0,0.0,3,3
2067,127,2067,160,600,0,105.54,375.0,0.18,659.63,2026-05-24 18:26:42,0,0.0,0.0,2,4
2068,24,2068,47,4,0,106.73,8.51,26.68,2270.85,2026-05-24 18:26:42,0,0.0,0.0,1,1
2069,77,2069,47,4,0,106.73,8.51,26.68,2270.85,2026-05-24 18:26:42,0,0.0,0.0,3,2
2070,130,2070,47,4,0,106.73,8.51,26.68,2270.85,2026-05-24 18:26:42,0,0.0,0.0,2,3
2071,3,2071,138,11,0,110.74,7.97,10.07,802.46,2026-05-24 18:26:42,0,0.0,0.0,1,4
2072,56,2072,138,11,0,110.74,7.97,10.07,802.46,2026-05-24 18:26:42,0,0.0,0.0,3,1
2073,109,2073,138,11,0,110.74,7.97,10.07,802.46,2026-05-24 18:26:42,0,0.0,0.0,2,2
2074,19,2074,129,3,0,113.25,2.33,37.75,877.91,2026-05-24 18:26:42,0,0.0,0.0,2,4
2075,72,2075,129,3,0,113.25,2.33,37.75,877.91,2026-05-24 18:26:42,0,0.0,0.0,1,1
2076,125,2076,129,3,0,113.25,2.33,37.75,877.91,2026-05-24 18:26:42,0,0.0,0.0,3,2
2077,19,2077,95,2,0,117.54,2.11,58.77,1237.26,2026-05-24 18:26:42,0,0.0,0.0,2,4
2078,72,2078,95,2,0,117.54,2.11,58.77,1237.26,2026-05-24 18:26:42,0,0.0,0.0,1,1
2079,125,2079,95,2,0,117.54,2.11,58.77,1237.26,2026-05-24 18:26:42,0,0.0,0.0,3,2
2080,41,2080,20880,10,0,121.26,0.05,12.13,5.81,2026-05-24 18:26:42,0,0.0,0.0,3,2
2081,94,2081,20880,10,0,121.26,0.05,12.13,5.81,2026-05-24 18:26:42,0,0.0,0.0,2,3
2082,147,2082,20880,10,0,121.26,0.05,12.13,5.81,2026-05-24 18:26:42,0,0.0,0.0,1,4
2083,18,2083,62,1,0,124.99,1.61,124.99,2015.97,2026-05-24 18:26:42,0,0.0,0.0,1,3
2084,71,2084,62,1,0,124.99,1.61,124.99,2015.97,2026-05-24 18:26:42,0,0.0,0.0,3,4
2085,124,2085,62,1,0,124.99,1.61,124.99,2015.97,2026-05-24 18:26:42,0,0.0,0.0,2,1
2086,19,2086,26970,18,0,139.51,0.07,7.75,5.17,2026-05-24 18:26:42,0,0.0,0.0,2,4
2087,72,2087,26970,18,0,139.51,0.07,7.75,5.17,2026-05-24 18:26:42,0,0.0,0.0,1,1
2088,125,2088,26970,18,0,139.51,0.07,7.75,5.17,2026-05-24 18:26:42,0,0.0,0.0,3,2
2089,21,2089,229,6,0,140.63,2.62,23.44,614.1,2026-05-24 18:26:42,0,0.0,0.0,1,2
2090,74,2090,229,6,0,140.63,2.62,23.44,614.1,2026-05-24 18:26:42,0,0.0,0.0,3,3
2091,127,2091,229,6,0,140.63,2.62,23.44,614.1,2026-05-24 18:26:42,0,0.0,0.0,2,4
2092,18,2092,141,5,0,144.61,3.55,28.92,1025.6,2026-05-24 18:26:42,0,0.0,0.0,1,3
2093,71,2093,141,5,0,144.61,3.55,28.92,1025.6,2026-05-24 18:26:42,0,0.0,0.0,3,4
2094,124,2094,141,5,0,144.61,3.55,28.92,1025.6,2026-05-24 18:26:42,0,0.0,0.0,2,1
2095,19,2095,202,18,1,150.83,8.91,8.38,746.68,2026-05-24 18:26:42,104500,692.83,5.56,2,4
2096,72,2096,202,18,1,150.83,8.91,8.38,746.68,2026-05-24 18:26:42,104500,692.83,5.56,1,1
2097,125,2097,202,18,1,150.83,8.91,8.38,746.68,2026-05-24 18:26:42,104500,692.83,5.56,3,2
2098,24,2098,100,5,0,151.04,5.0,30.21,1510.4,2026-05-24 18:26:42,0,0.0,0.0,1,1
2099,77,2099,100,5,0,151.04,5.0,30.21,1510.4,2026-05-24 18:26:42,0,0.0,0.0,3,2
2100,130,2100,100,5,0,151.04,5.0,30.21,1510.4,2026-05-24 18:26:42,0,0.0,0.0,2,3
2101,34,2101,303,11,0,164.29,3.63,14.94,542.21,2026-05-24 18:26:42,0,0.0,0.0,2,3
2102,87,2102,303,11,0,164.29,3.63,14.94,542.21,2026-05-24 18:26:42,0,0.0,0.0,1,4
2103,140,2103,303,11,0,164.29,3.63,14.94,542.21,2026-05-24 18:26:42,0,0.0,0.0,3,1
2104,21,2104,40310,15,0,167.63,0.04,11.18,4.16,2026-05-24 18:26:42,0,0.0,0.0,1,2
2105,74,2105,40310,15,0,167.63,0.04,11.18,4.16,2026-05-24 18:26:42,0,0.0,0.0,3,3
2106,127,2106,40310,15,0,167.63,0.04,11.18,4.16,2026-05-24 18:26:42,0,0.0,0.0,2,4
2107,24,2107,109,7,0,172.64,6.42,24.66,1583.85,2026-05-24 18:26:42,0,0.0,0.0,1,1
2108,77,2108,109,7,0,172.64,6.42,24.66,1583.85,2026-05-24 18:26:42,0,0.0,0.0,3,2
2109,130,2109,109,7,0,172.64,6.42,24.66,1583.85,2026-05-24 18:26:42,0,0.0,0.0,2,3
2110,21,2110,333,25,0,172.94,7.51,6.92,519.34,2026-05-24 18:26:42,0,0.0,0.0,1,2
2111,74,2111,333,25,0,172.94,7.51,6.92,519.34,2026-05-24 18:26:42,0,0.0,0.0,3,3
2112,127,2112,333,25,0,172.94,7.51,6.92,519.34,2026-05-24 18:26:42,0,0.0,0.0,2,4
2113,18,2113,258,16,0,27457.84,6.2,1716.12,106425.74,2026-05-24 18:26:42,0,0.0,0.0,1,3
2114,71,2114,258,16,0,27457.84,6.2,1716.12,106425.74,2026-05-24 18:26:42,0,0.0,0.0,3,4
2115,124,2115,258,16,0,27457.84,6.2,1716.12,106425.74,2026-05-24 18:26:42,0,0.0,0.0,2,1
2116,18,2116,165,2,0,185.27,1.21,92.64,1122.85,2026-05-24 18:26:42,0,0.0,0.0,1,3
2117,71,2117,165,2,0,185.27,1.21,92.64,1122.85,2026-05-24 18:26:42,0,0.0,0.0,3,4
2118,124,2118,165,2,0,185.27,1.21,92.64,1122.85,2026-05-24 18:26:42,0,0.0,0.0,2,1
2119,19,2119,168,10,82,-208.97,5.95,-20.9,-1243.87,2026-05-24 18:26:42,95000,-454.61,820.0,2,4
2120,72,2120,168,10,82,-208.97,5.95,-20.9,-1243.87,2026-05-24 18:26:42,95000,-454.61,820.0,1,1
2121,125,2121,168,10,82,-208.97,5.95,-20.9,-1243.87,2026-05-24 18:26:42,95000,-454.61,820.0,3,2
2122,18,2122,283,17,0,223.05,6.01,13.12,788.16,2026-05-24 18:26:42,0,0.0,0.0,1,3
2123,71,2123,283,17,0,223.05,6.01,13.12,788.16,2026-05-24 18:26:42,0,0.0,0.0,3,4
2124,124,2124,283,17,0,223.05,6.01,13.12,788.16,2026-05-24 18:26:42,0,0.0,0.0,2,1
2125,32,2125,224,13,0,226.89,5.8,17.45,1012.9,2026-05-24 18:26:42,0,0.0,0.0,3,1
2126,85,2126,224,13,0,226.89,5.8,17.45,1012.9,2026-05-24 18:26:42,0,0.0,0.0,2,2
2127,138,2127,224,13,0,226.89,5.8,17.45,1012.9,2026-05-24 18:26:42,0,0.0,0.0,1,3
2128,3,2128,141,6,0,227.34,4.26,37.89,1612.34,2026-05-24 18:26:42,0,0.0,0.0,1,4
2129,56,2129,141,6,0,227.34,4.26,37.89,1612.34,2026-05-24 18:26:42,0,0.0,0.0,3,1
2130,109,2130,141,6,0,227.34,4.26,37.89,1612.34,2026-05-24 18:26:42,0,0.0,0.0,2,2
2131,34,2131,379,15,0,227.91,3.96,15.19,601.35,2026-05-24 18:26:42,0,0.0,0.0,2,3
2132,87,2132,379,15,0,227.91,3.96,15.19,601.35,2026-05-24 18:26:42,0,0.0,0.0,1,4
2133,140,2133,379,15,0,227.91,3.96,15.19,601.35,2026-05-24 18:26:42,0,0.0,0.0,3,1
2134,32,2134,312,28,0,231.02,8.97,8.25,740.45,2026-05-24 18:26:42,0,0.0,0.0,3,1
2135,85,2135,312,28,0,231.02,8.97,8.25,740.45,2026-05-24 18:26:42,0,0.0,0.0,2,2
2136,138,2136,312,28,0,231.02,8.97,8.25,740.45,2026-05-24 18:26:42,0,0.0,0.0,1,3
2137,18,2137,210,15,0,254.51,7.14,16.97,1211.95,2026-05-24 18:26:42,0,0.0,0.0,1,3
2138,71,2138,210,15,0,254.51,7.14,16.97,1211.95,2026-05-24 18:26:42,0,0.0,0.0,3,4
2139,124,2139,210,15,0,254.51,7.14,16.97,1211.95,2026-05-24 18:26:42,0,0.0,0.0,2,1
2140,18,2140,315,8,1,258.16,2.54,32.27,819.56,2026-05-24 18:26:42,30900,119.69,12.5,1,3
2141,71,2141,315,8,1,258.16,2.54,32.27,819.56,2026-05-24 18:26:42,30900,119.69,12.5,3,4
2142,124,2142,315,8,1,258.16,2.54,32.27,819.56,2026-05-24 18:26:42,30900,119.69,12.5,2,1
2143,18,2143,317,24,0,274.3,7.57,11.43,865.3,2026-05-24 18:26:42,0,0.0,0.0,1,3
2144,71,2144,317,24,0,274.3,7.57,11.43,865.3,2026-05-24 18:26:42,0,0.0,0.0,3,4
2145,124,2145,317,24,0,274.3,7.57,11.43,865.3,2026-05-24 18:26:42,0,0.0,0.0,2,1
2146,50,2146,366,22,0,275.78,6.01,12.54,753.5,2026-05-24 18:26:42,0,0.0,0.0,3,3
2147,103,2147,366,22,0,275.78,6.01,12.54,753.5,2026-05-24 18:26:42,0,0.0,0.0,2,4
2148,156,2148,366,22,0,275.78,6.01,12.54,753.5,2026-05-24 18:26:42,0,0.0,0.0,1,1
2149,32,2149,308,25,0,283.67,8.12,11.35,921.01,2026-05-24 18:26:42,0,0.0,0.0,3,1
2150,85,2150,308,25,0,283.67,8.12,11.35,921.01,2026-05-24 18:26:42,0,0.0,0.0,2,2
2151,138,2151,308,25,0,283.67,8.12,11.35,921.01,2026-05-24 18:26:42,0,0.0,0.0,1,3
2152,17,2152,89030,2200,0,46858.32,2.47,21.3,526.32,2026-05-24 18:26:42,0,0.0,0.0,3,2
2153,70,2153,89030,2200,0,46858.32,2.47,21.3,526.32,2026-05-24 18:26:42,0,0.0,0.0,2,3
2154,123,2154,89030,2200,0,46858.32,2.47,21.3,526.32,2026-05-24 18:26:42,0,0.0,0.0,1,4
2155,17,2155,429,26,0,319.52,6.06,12.29,744.8,2026-05-24 18:26:42,0,0.0,0.0,3,2
2156,70,2156,429,26,0,319.52,6.06,12.29,744.8,2026-05-24 18:26:42,0,0.0,0.0,2,3
2157,123,2157,429,26,0,319.52,6.06,12.29,744.8,2026-05-24 18:26:42,0,0.0,0.0,1,4
2158,17,2158,490,27,0,327.35,5.51,12.12,668.06,2026-05-24 18:26:42,0,0.0,0.0,3,2
2159,70,2159,490,27,0,327.35,5.51,12.12,668.06,2026-05-24 18:26:42,0,0.0,0.0,2,3
2160,123,2160,490,27,0,327.35,5.51,12.12,668.06,2026-05-24 18:26:42,0,0.0,0.0,1,4
2161,32,2161,331,12,0,330.24,3.63,27.52,997.7,2026-05-24 18:26:42,0,0.0,0.0,3,1
2162,85,2162,331,12,0,330.24,3.63,27.52,997.7,2026-05-24 18:26:42,0,0.0,0.0,2,2
2163,138,2163,331,12,0,330.24,3.63,27.52,997.7,2026-05-24 18:26:42,0,0.0,0.0,1,3
2164,18,2164,327,16,0,335.92,4.89,21.0,1027.28,2026-05-24 18:26:42,0,0.0,0.0,1,3
2165,71,2165,327,16,0,335.92,4.89,21.0,1027.28,2026-05-24 18:26:42,0,0.0,0.0,3,4
2166,124,2166,327,16,0,335.92,4.89,21.0,1027.28,2026-05-24 18:26:42,0,0.0,0.0,2,1
2167,19,2167,-57420,19,0,342.99,-0.03,18.05,-5.97,2026-05-24 18:26:42,0,0.0,0.0,2,4
2168,72,2168,-57420,19,0,342.99,-0.03,18.05,-5.97,2026-05-24 18:26:42,0,0.0,0.0,1,1
2169,125,2169,-57420,19,0,342.99,-0.03,18.05,-5.97,2026-05-24 18:26:42,0,0.0,0.0,3,2
2170,32,2170,390,21,0,358.15,5.38,17.05,918.33,2026-05-24 18:26:42,0,0.0,0.0,3,1
2171,85,2171,390,21,0,358.15,5.38,17.05,918.33,2026-05-24 18:26:42,0,0.0,0.0,2,2
2172,138,2172,390,21,0,358.15,5.38,17.05,918.33,2026-05-24 18:26:42,0,0.0,0.0,1,3
2173,19,2173,366,18,0,363.29,4.92,20.18,992.6,2026-05-24 18:26:42,0,0.0,0.0,2,4
2174,72,2174,366,18,0,363.29,4.92,20.18,992.6,2026-05-24 18:26:42,0,0.0,0.0,1,1
2175,125,2175,366,18,0,363.29,4.92,20.18,992.6,2026-05-24 18:26:42,0,0.0,0.0,3,2
2176,19,2176,424,28,0,374.77,6.6,13.38,883.89,2026-05-24 18:26:42,0,0.0,0.0,2,4
2177,72,2177,424,28,0,374.77,6.6,13.38,883.89,2026-05-24 18:26:42,0,0.0,0.0,1,1
2178,125,2178,424,28,0,374.77,6.6,13.38,883.89,2026-05-24 18:26:42,0,0.0,0.0,3,2
2179,17,2179,930,31,0,386.92,3.33,12.48,416.04,2026-05-24 18:26:42,0,0.0,0.0,3,2
2180,70,2180,930,31,0,386.92,3.33,12.48,416.04,2026-05-24 18:26:42,0,0.0,0.0,2,3
2181,123,2181,930,31,0,386.92,3.33,12.48,416.04,2026-05-24 18:26:42,0,0.0,0.0,1,4
2182,19,2182,459,24,0,388.95,5.23,16.21,847.39,2026-05-24 18:26:42,0,0.0,0.0,2,4
2183,72,2183,459,24,0,388.95,5.23,16.21,847.39,2026-05-24 18:26:42,0,0.0,0.0,1,1
2184,125,2184,459,24,0,388.95,5.23,16.21,847.39,2026-05-24 18:26:42,0,0.0,0.0,3,2
2185,19,2185,250,31,0,389.29,12.4,12.56,1557.16,2026-05-24 18:26:42,0,0.0,0.0,2,4
2186,72,2186,250,31,0,389.29,12.4,12.56,1557.16,2026-05-24 18:26:42,0,0.0,0.0,1,1
2187,125,2187,250,31,0,389.29,12.4,12.56,1557.16,2026-05-24 18:26:42,0,0.0,0.0,3,2
2188,19,2188,546,46,0,463.23,8.42,10.07,848.41,2026-05-24 18:26:42,0,0.0,0.0,2,4
2189,72,2189,546,46,0,463.23,8.42,10.07,848.41,2026-05-24 18:26:42,0,0.0,0.0,1,1
2190,125,2190,546,46,0,463.23,8.42,10.07,848.41,2026-05-24 18:26:42,0,0.0,0.0,3,2
2191,32,2191,83085,28,0,518.78,0.03,18.53,6.24,2026-05-24 18:26:42,0,0.0,0.0,3,1
2192,85,2192,83085,28,0,518.78,0.03,18.53,6.24,2026-05-24 18:26:42,0,0.0,0.0,2,2
2193,138,2193,83085,28,0,518.78,0.03,18.53,6.24,2026-05-24 18:26:42,0,0.0,0.0,1,3
2194,2,2194,331,18,0,618.53,5.44,34.36,1868.67,2026-05-24 18:26:42,0,0.0,0.0,3,3
2195,55,2195,331,18,0,618.53,5.44,34.36,1868.67,2026-05-24 18:26:42,0,0.0,0.0,2,4
2196,108,2196,331,18,0,618.53,5.44,34.36,1868.67,2026-05-24 18:26:42,0,0.0,0.0,1,1
2197,17,2197,1250,42,0,635.75,3.36,15.14,508.6,2026-05-24 18:26:42,0,0.0,0.0,3,2
2198,70,2198,1250,42,0,635.75,3.36,15.14,508.6,2026-05-24 18:26:42,0,0.0,0.0,2,3
2199,123,2199,1250,42,0,635.75,3.36,15.14,508.6,2026-05-24 18:26:42,0,0.0,0.0,1,4
2200,17,2200,1156,33,0,696.67,2.85,21.11,602.66,2026-05-24 18:26:42,0,0.0,0.0,3,2
2201,70,2201,1156,33,0,696.67,2.85,21.11,602.66,2026-05-24 18:26:42,0,0.0,0.0,2,3
2202,123,2202,1156,33,0,696.67,2.85,21.11,602.66,2026-05-24 18:26:42,0,0.0,0.0,1,4
2203,12,2203,966,45,0,-702.85,4.66,-15.62,-727.59,2026-05-24 18:26:42,0,0.0,0.0,1,1
2204,65,2204,966,45,0,-702.85,4.66,-15.62,-727.59,2026-05-24 18:26:42,0,0.0,0.0,3,2
2205,118,2205,966,45,0,-702.85,4.66,-15.62,-727.59,2026-05-24 18:26:42,0,0.0,0.0,2,3
2206,32,2206,122090,40,0,730.88,0.03,18.27,5.99,2026-05-24 18:26:42,0,0.0,0.0,3,1
2207,85,2207,122090,40,0,730.88,0.03,18.27,5.99,2026-05-24 18:26:42,0,0.0,0.0,2,2
2208,138,2208,122090,40,0,730.88,0.03,18.27,5.99,2026-05-24 18:26:42,0,0.0,0.0,1,3
2209,32,2209,-1361,84,0,1039.109999,-6.17,12.37,-763.49,2026-05-24 18:26:42,0,0.0,0.0,3,1
2210,85,2210,-1361,84,0,1039.109999,-6.17,12.37,-763.49,2026-05-24 18:26:42,0,0.0,0.0,2,2
2211,138,2211,-1361,84,0,1039.109999,-6.17,12.37,-763.49,2026-05-24 18:26:42,0,0.0,0.0,1,3
2212,32,2212,1629,80,0,1094.32,4.91,13.68,671.77,2026-05-24 18:26:42,0,0.0,0.0,3,1
2213,85,2213,1629,80,0,1094.32,4.91,13.68,671.77,2026-05-24 18:26:42,0,0.0,0.0,2,2
2214,138,2214,1629,80,0,1094.32,4.91,13.68,671.77,2026-05-24 18:26:42,0,0.0,0.0,1,3
2215,24,2215,1518,98,0,1110.7,6.46,11.33,731.69,2026-05-24 18:26:42,0,0.0,0.0,1,1
